"rank","peak_rank","previous_rank","weeks_on_chart","streams","popularity","duration"
-1.71909816690691,-1.7181113016274,-1.41030416347854,-0.319549349125109,3.78512974073296,1.8535006541062,1.13967525482611
-1.70182079839528,-1.7181113016274,-1.39324781512662,-0.831848184778656,3.4981451426564,0.998013991685893,-0.50632555364869
-1.68454342988365,-1.7181113016274,-1.3761914667747,0.662139927560831,3.11620390738845,0.486215947953451,0.927034098394276
-1.66726606137203,-1.40314180269079,-1.35913511842278,0.584838762674596,3.06583714431547,0.380372649995759,1.36705491390997
-1.6499886928604,-1.7181113016274,-1.34207877007086,0.0965263540223507,2.80759743979088,1.48300373855591,0.308238467240074
-1.63271132434877,-1.17966738676396,-1.32502242171893,0.468538164022229,2.77588388718974,0.273305702995224,-1.38521951439161
-1.61543395583714,-1.00632716304828,-1.30796607336701,-0.831848184778656,2.69425212299809,1.48300373855591,-0.579152280550872
-1.59815658732552,-1.00632716304828,-1.27385337666317,0.452732599663631,2.56422555669609,0.0553853482219441,-1.2904461100431
-1.58087921881389,-1.17966738676396,-1.29090972501509,-1.38508701558948,2.18108524835765,0.694341285666358,-0.351671948634685
-1.56360185030226,-1.17966738676396,-1.23974067995933,0.468538164022229,2.15514287995236,0.164986482614753,0.181793389842866
-1.54632448179063,-1.7181113016274,-1.25679702831125,-0.167057672362463,2.12424495465668,0.897892067708449,-0.486795024178103
-1.52904711327901,-0.467883248184843,-1.15445893819973,0.254421943896516,1.8538109615992,0.164986482614753,-0.587206107136681
-1.51176974476738,-0.744952041846999,-1.18857163490357,0.212404089132303,1.78131169170473,-0.055528405798491,-1.56884676054806
-1.49449237625575,-0.641223471900523,-1.20562798325549,-0.319549349125109,1.77449644410423,1.19506797390541,0.340554446415634
-1.47721500774413,-0.641223471900523,-1.12034624149589,0.403346441905204,1.73934308969446,-2.46304385112591,-0.887211147458082
-1.4599376392325,-0.467883248184843,-1.06917719644013,0.254421943896516,1.68757190643754,-0.281422233098114,0.696171159312049
-1.44266027072087,-1.7181113016274,-1.22268433160741,0.212404089132303,1.62458775656749,0.694341285666358,-0.394739786302301
-1.42538290220924,-0.467883248184843,-1.13740258984781,0.0965263540223507,1.52693618039793,1.09706507242143,1.33697387161198
-1.40810553369762,-0.744952041846999,-1.01800815138437,0.420150323989499,1.51358930921503,-0.994172885825094,0.244331353281676
-1.39082816518599,-0.549728388890749,-0.915670061272846,0.254421943896516,1.43603324541853,-1.76638562254748,-0.256878409719708
-1.37355079667436,-1.17966738676396,-1.10328989314397,-0.622440856881456,1.42198206199351,1.19506797390541,1.22691833131689
-1.35627342816274,-0.744952041846999,-1.03506449973629,0.212404089132303,1.28239344293708,1.09706507242143,0.470321727279489
-1.33899605965111,-0.864697887827355,-1.05212084808821,-0.686327337632148,1.21007881179827,0.796675893387994,0.62046518940544
-1.32171869113948,-1.7181113016274,-0.983895454680527,0.436607709468552,1.17118759968554,0.486215947953451,-0.297187811781684
-1.30444132262785,-1.17966738676396,-1.00095180303245,-0.362703367665,1.14592595971346,0.897892067708449,-0.760786204627339
-1.28716395411623,-0.641223471900523,-1.08623354479205,-1.38508701558948,1.13648333929328,0.998013991685893,0.515966789454563
-1.2698865856046,-0.744952041846999,-1.17151528655165,-1.38508701558948,1.12729195057819,-4.74926138509491,-0.948158480146195
-1.25260921709297,-0.26407596793879,-0.830388319513244,0.294338007011326,1.11909688166695,-1.24449049590988,-1.48065735943345
-1.23533184858134,-0.26407596793879,-0.745106577753642,0.190535463145823,1.09414101381679,-1.6331288232695,-0.277818358842813
-1.21805448006972,-0.864697887827355,-0.949782757976686,-0.0390793976978524,1.03757563930678,0.998013991685893,0.015300659747721
-1.20077711155809,0.435664357826354,-0.318697868955632,-1.7928049992538,0.998992960421597,0.796675893387994,-0.351833025166401
-1.18349974304646,-0.0112844740273104,-0.966839106328607,-1.23956616844297,0.901048450821891,0.998013991685893,-0.0814660666807791
-1.16622237453484,0.385530165615202,-0.898613712920925,-1.23956616844297,0.868220654042838,0.694341285666358,0.221518889477371
-1.14894500602321,0.385530165615202,-0.932726409624766,-1.7928049992538,0.838978011840426,0.590863250846867,-0.772746137107266
-1.13166763751158,-0.102779557037084,-0.523374049178677,0.332352568529602,0.837246707353257,-0.281422233098114,-0.243992287182413
-1.11439026899995,0.548443247996929,0.056541794786616,-1.7928049992538,0.795078875838854,0.486215947953451,1.79201507371021
-1.09711290048833,0.569159418767276,-0.693937532697881,-0.831848184778656,0.781441879188247,0.486215947953451,-1.2923186247243
-1.0798355319767,-1.7181113016274,-0.847444667865164,0.0179559258138122,0.747457333758609,0.380372649995759,-0.175152204440207
-1.06255816346507,-0.102779557037084,-0.114021688732588,0.254421943896516,0.681253356941438,-0.396469523347539,0.656163775747041
-1.04528079495345,0.243900890394275,-0.472205004122916,0.212404089132303,0.676658500997177,-1.37223304211201,-0.0823721221716827
-1.02800342644182,-0.102779557037084,-0.762162926105562,1.20921536930757,0.641917589784721,0.897892067708449,-0.223656375053244
-1.01072605793019,-0.39384531254941,-0.864501016217085,-1.23956616844297,0.62199290088911,-0.055528405798491,-0.874204217522
-0.993448689418564,-0.864697887827355,-0.796275622809403,0.584838762674596,0.612957585273029,0.796675893387994,0.314580855676399
-0.976171320906937,0.385530165615202,-0.591599442586358,0.16805073916068,0.572011439653605,-2.90766624457125,-0.787887331088588
-0.95889395239531,-0.864697887827355,-0.881557364569005,-1.38508701558948,0.550341426327005,0.694341285666358,-0.746430258738134
-0.941616583883683,-0.0556857223891721,-0.608655790938279,0.973389154800322,0.513293464055937,0.796675893387994,-0.295536777331593
-0.924339215372055,-0.0556857223891721,-0.64276848764212,-0.239667244503636,0.512932138502712,0.694341285666358,-0.763464101967121
-0.907061846860428,0.665184021116455,-0.386923262363314,-0.915942198475824,0.505509691606496,0.897892067708449,1.67016067746691
-0.889784478348801,-0.102779557037084,-0.779219274457483,1.11055228246369,0.496292206552501,0.694341285666358,0.264707534543774
-0.872507109837174,-1.17966738676396,-0.728050229401721,0.649765184833174,0.495548457386234,0.897892067708449,0.999075577204341
-0.855229741325547,-1.7181113016274,-0.67688118434596,0.313571586307188,0.486419375666252,0.486215947953451,0.676016458281061
-0.837952372813919,-0.20650812698356,-0.23341612719603,0.233689481685715,0.469016907492876,-0.396469523347539,0.387971350439587
-0.820675004302292,0.842128939772735,-0.352810565659473,-0.456712476788473,0.414017034007969,-0.512963987248976,-2.21073673943707
-0.803397635790665,-0.0556857223891721,-0.557486745882518,1.65675886586621,0.400712340870185,-1.76638562254748,0.9133425931984
-0.786120267279038,0.569159418767276,-0.65982483599404,-1.38508701558948,0.400560358345172,0.694341285666358,0.0396030814704009
-0.768842898767411,0.212189941899522,-0.421035959067155,1.23358840562505,0.344003288866135,-3.86657591379393,0.776971174534182
-0.751565530255783,0.108461371953046,-0.335754217307553,-0.915942198475824,0.341182620822271,0.796675893387994,1.22520689316741
-0.734288161744156,0.910918136751748,0.158879884898138,-1.7928049992538,0.319658339236413,-1.37223304211201,-0.844948692449047
-0.717010793232529,-1.17966738676396,-0.710993881049801,0.368638585966463,0.318849977524545,0.694341285666358,-0.721201646958086
-0.699733424720902,0.505276011595558,-0.284585172251792,1.02956393384303,0.308842910925099,0.380372649995759,0.516852710379002
-0.682456056209275,-1.40314180269079,-0.625712139290199,0.274629476842991,0.308454832456445,0.273305702995224,1.13478255517523
-0.665178687697647,-0.467883248184843,-0.438092307419075,0.528804888375414,0.245607192567508,0.694341285666358,0.034951996617096
-0.64790131918602,-0.744952041846999,-0.455148655770995,1.17766363595561,0.238566333793394,0.694341285666358,0.234143262650627
-0.630623950674393,0.303685024909296,-0.0116835986210655,0.212404089132303,0.20897247635695,-0.512963987248976,0.505295469228366
-0.613346582162766,0.482758192474267,0.22710527830582,-0.133088506821325,0.203018729384554,-0.871506353872962,-0.5760716918818
-0.596069213651139,0.212189941899522,0.414725110176944,-0.456712476788473,0.199996094450874,-1.24449049590988,0.271452614309389
-0.578791845139511,-0.744952041846999,-0.574543094234438,0.212404089132303,0.18286265971793,0.0553853482219441,-0.478660659326435
-0.561514476627884,0.385530165615202,-0.506317700826757,-1.56319013841012,0.157271654770183,0.486215947953451,0.80197830608312
-0.544237108116257,0.700499664551808,-0.369866914011393,-0.915942198475824,0.137919048894722,0.590863250846867,-0.281885541268646
-0.52695973960463,-0.26407596793879,1.01169730249416,0.233689481685715,0.13229245108574,-0.750443351968518,0.55307479544868
-0.509682371093003,-1.7181113016274,-0.0287399469729859,1.05997351347457,0.108043548195663,0.380372649995759,-0.827894714653596
-0.492405002581375,0.435664357826354,-0.403979610715234,-0.408324636755742,0.0930073384241458,0.590863250846867,-0.828257136849957
-0.475127634069748,0.0705606666785954,0.124767188194298,0.274629476842991,0.0682914186447303,-0.994172885825094,-0.794874025651777
-0.457850265558121,0.144598602314028,-0.19930343049219,-0.408324636755742,-0.0171753498327013,0.486215947953451,-0.998494896307504
-0.440572897046494,0.0705606666785954,-0.0969653403806674,1.59815237074947,-0.0256179370943565,0.796675893387994,1.4438280158392
-0.423295528534866,0.646905286816485,-0.182247082140269,-0.0390793976978524,-0.0353602229646486,0.590863250846867,-2.17616568881749
-0.406018160023239,0.548443247996929,-0.813331971161323,-1.7928049992538,-0.0373282726824756,-0.167786601683423,0.553779505274939
-0.388740791511612,-0.744952041846999,-0.267528823899871,-0.456712476788473,-0.0381682397393784,0.0553853482219441,-0.0933655954613126
-0.371463422999985,1.14744849640547,0.210048929953899,-1.56319013841012,-0.0535417632109558,0.796675893387994,0.388454580034736
-0.354186054488358,1.12778136072469,0.0224290980827753,1.37610301600615,-0.0571060283000281,0.694341285666358,1.18503843307068
-0.33690868597673,0.827608697090537,0.448837806880785,-0.100506231147193,-0.0815259606981539,-0.630942496945961,-0.590568579736257
-0.319631317465103,0.144598602314028,0.602344942048068,0.190535463145823,-0.0992527325450323,-1.37223304211201,0.937504072955828
-0.302353948953476,0.411001639875874,0.192992581601979,1.56715216678786,-0.108542918603902,0.0553853482219441,0.185558553771732
-0.285076580441849,-1.17966738676396,-0.250472475547951,0.38618115844836,-0.118821740561323,-0.512963987248976,0.542343071523089
-0.267799211930222,-1.40314180269079,-0.165190733788349,0.997949705489069,-0.145536091617644,0.694341285666358,-0.33500052760206
-0.250521843418594,-0.549728388890749,0.0906544914904568,1.10352003505539,-0.163517663717558,0.486215947953451,0.634962077259898
-0.233244474906967,1.22148643204091,0.24416162665774,-0.686327337632148,-0.169063756606073,0.590863250846867,0.678976239551346
-0.21596710639534,0.505276011595558,0.517063200288466,0.121086904711098,-0.185536495256581,-0.630942496945961,-1.32668832967924
-0.198689737883713,-1.17966738676396,-0.301641520603712,0.674325735521921,-0.18652715876684,0.590863250846867,-1.15353105808433
-0.181412369372086,-1.40314180269079,-0.21635977884411,0.144914194055081,-0.209232939304593,0.590863250846867,1.5932063644395
-0.164135000860458,0.435664357826354,0.312387020065422,1.16468522125844,-0.218028910035463,0.486215947953451,0.952544594104827
-0.146857632348831,-1.7181113016274,-0.148134385436429,0.274629476842991,-0.228489305255344,-0.167786601683423,-1.05807307847603
-0.129580263837204,1.27272326512672,0.329443368417342,-1.7928049992538,-0.231908176616555,0.486215947953451,-0.557668698133225
-0.112302895325577,1.05473869795542,0.721739380511511,-0.456712476788473,-0.234763852000591,-1.37223304211201,1.48786231269711
-0.0950255268139496,0.331935787879878,0.175936233250059,0.973389154800322,-0.239138816936072,0.590863250846867,0.135624828939714
-0.0777481583023224,0.628186058960186,0.107710839842377,0.709805128415508,-0.252475523314817,0.486215947953451,1.90209074857176
-0.0604707897906952,-1.7181113016274,-0.0457962953249063,0.16805073916068,-0.253634886680184,0.590863250846867,-0.803632562063845
-0.043193421279068,-1.7181113016274,0.0394854464346956,0.786928312496538,-0.254108542005531,0.273305702995224,-0.231831009037841
-0.0259160527674408,1.22148643204091,0.67057033545575,-1.23956616844297,-0.262436324280735,-0.512963987248976,-1.25366025711241
-0.0086386842558136,0.212189941899522,0.551175896992307,0.16805073916068,-0.26755898844062,-4.56586553541954,-0.504654384632135
0.0086386842558136,-0.864697887827355,-0.131078037084508,0.686328291291266,-0.268856667596199,0.486215947953451,-0.0677342923519741
0.0259160527674408,-1.17966738676396,-0.0628526436768266,0.121086904711098,-0.269144818636233,0.164986482614753,-0.339450266790719
0.043193421279068,0.179129192255813,0.141823536546218,0.743774293956647,-0.284132707070631,0.380372649995759,0.439254091224729
0.0604707897906952,-0.467883248184843,0.00537274973085488,-0.362703367665,-0.313607955439325,0.590863250846867,-0.46702287990994
0.0777481583023224,-0.864697887827355,0.261217975009661,0.0965263540223507,-0.344644859172142,0.590863250846867,2.18210216439389
0.0950255268139496,0.870379702743317,0.380612413473103,-0.755775896066874,-0.347589424237654,-0.750443351968518,-2.5430778935005
0.112302895325577,1.29712769201388,1.25048617942104,-1.11653004528161,-0.353260286868319,-0.750443351968518,0.232270747969427
0.129580263837204,1.38773244785941,0.824077470623033,-1.23956616844297,-0.36318689981296,0.590863250846867,-1.26654637964971
0.146857632348831,-1.7181113016274,0.346499716769263,1.63890230639457,-0.368841098791961,0.590863250846867,0.712540561847707
0.164135000860458,-0.20650812698356,0.363556065121183,-0.622440856881456,-0.400419469298135,0.380372649995759,0.583055164914356
0.181412369372086,0.548443247996929,0.909359212382635,-0.133088506821325,-0.400581968763302,-0.871506353872962,1.55577620538195
0.198689737883713,0.589337445861255,0.841133818974954,-0.408324636755742,-0.401112528462377,-1.11848599752505,-1.4974294532984
0.21596710639534,1.15709843870934,1.71100758492289,-1.23956616844297,-0.401408897194875,-0.750443351968518,-0.397276741676831
0.233244474906967,0.73427935026328,-0.540430397530597,-1.38508701558948,-0.401833320495281,0.0553853482219441,0.430435151113267
0.250521843418594,0.797727691410873,1.35282426953256,-0.508224214811508,-0.427604056025281,-0.994172885825094,-1.53473880495716
0.267799211930222,0.750633856762961,1.3016552244768,0.0711859743339637,-0.461020401874772,-1.50176225519868,1.55845410272173
0.285076580441849,0.961874785753091,0.278274323361581,1.203004015644,-0.466001631193711,0.590863250846867,1.92389648405284
0.302353948953476,0.856382740893147,1.52338775305177,-0.755775896066874,-0.483793258632863,-0.871506353872962,0.958001061616713
0.319631317465103,0.303685024909296,-1.44441686018238,0.212404089132303,-0.493854019568905,-0.630942496945961,-0.230562531350576
0.33690868597673,1.34375030410214,0.482950503584626,-1.11653004528161,-0.494548162525781,0.590863250846867,-0.150024265492482
0.354186054488358,-0.864697887827355,0.636457638751909,-0.239667244503636,-0.530848322979736,-0.167786601683423,-1.04164327224098
0.371463422999985,1.02120210733771,0.397668761825024,0.866810417118011,-0.53823584851933,0.486215947953451,-0.212381017833111
0.388740791511612,0.482758192474267,0.465894155232705,-0.0390793976978524,-0.540085794625678,0.164986482614753,-1.29767441940386
0.406018160023239,0.766651132796841,1.28459887612488,-0.319549349125109,-0.541731194768333,-0.871506353872962,0.221518889477371
0.423295528534866,0.243900890394275,0.858190167326874,0.332352568529602,-0.556461772052995,0.486215947953451,-0.151896780173682
0.440572897046494,1.50645952600093,0.926415560734555,-1.7928049992538,-0.558623667464568,0.164986482614753,-0.289355465426985
0.457850265558121,0.683042517177467,0.619401290399989,1.35576675877625,-0.564870477178247,-0.167786601683423,1.17831348787153
0.475127634069748,-0.102779557037084,0.500006851936546,1.534899095044,-0.57086209373458,-2.46304385112591,0.992551977669836
0.492405002581375,0.179129192255813,0.653513987103829,-0.0100523836599604,-0.579716988159793,0.380372649995759,-0.205837283732141
0.509682371093003,1.32851824027074,-1.44441686018238,-1.56319013841012,-0.580106269711541,-0.167786601683423,-0.061693922412617
0.52695973960463,0.303685024909296,0.875246515678794,-0.278609353967833,-0.615827683876303,-0.055528405798491,-1.21077363054298
0.544237108116257,-1.7181113016274,0.70468303215959,1.78382099967047,-0.620208800271263,0.590863250846867,0.100187991962152
0.561514476627884,0.870379702743317,1.98390915855362,-0.0692020260706321,-0.627466387910634,-0.871506353872962,1.21483759143818
0.578791845139511,1.23026404369076,0.0735981431385364,-1.56319013841012,-0.636929346068102,0.164986482614753,-1.19621633898912
0.596069213651139,0.949445554739312,0.295330671713501,-1.38508701558948,-0.644000638960681,0.164986482614753,5.32965840152699
0.613346582162766,1.13767716799842,1.26754252777296,1.02956393384303,-0.647105037591346,0.273305702995224,-0.613964945968033
0.630623950674393,-0.26407596793879,0.977584605790317,1.3295954004416,-0.655189522563659,0.273305702995224,1.31255064249051
0.64790131918602,0.812811861788088,-1.44441686018238,-0.915942198475824,-0.660213037326986,-0.750443351968518,-0.35485321013608
0.665178687697647,1.58216384132244,1.11403539260568,-1.23956616844297,-0.67617487682239,0.164986482614753,-2.10011743128098
0.682456056209275,0.609004581542034,0.892302864030715,-0.456712476788473,-0.695947732989951,0.380372649995759,-1.01458241491266
0.699733424720902,-1.17966738676396,0.534119548640387,1.56715216678786,-0.697279584879589,0.380372649995759,0.901443064417867
0.717010793232529,-0.744952041846999,0.431781458528864,0.649765184833174,-0.699015458153521,0.486215947953451,-0.256073027061127
0.734288161744156,-0.326253972963917,0.585288593696148,-0.755775896066874,-0.702511451079528,0.273305702995224,-1.17660527125268
0.751565530255783,1.60942314230039,-1.44441686018238,-2.11642896922094,-0.712380608240588,0.590863250846867,-0.769927297802233
0.768842898767411,-1.7181113016274,0.738795728863431,0.686328291291266,-0.725627415357383,0.380372649995759,-1.27234513479149
0.786120267279038,1.23026404369076,-1.44441686018238,-0.686327337632148,-0.729432075711669,-0.994172885825094,-0.770974295258388
0.803397635790665,0.243900890394275,1.1310917409576,2.00358664779818,-0.731000041398776,0.486215947953451,0.103107504099508
0.820675004302292,0.144598602314028,0.960528257438396,1.25723917060303,-0.736018487363293,0.380372649995759,-0.701187887892349
0.837952372813919,0.974108272689793,1.72806393327481,-0.133088506821325,-0.737077246868436,-0.871506353872962,-0.842109718577549
0.855229741325547,1.42935724569837,0.789964773919192,-1.11653004528161,-0.741057584170409,0.590863250846867,0.967806595484936
0.872507109837174,-1.40314180269079,1.33576792118064,0.827868307653814,-0.745007428836898,0.590863250846867,0.747433765530726
0.889784478348801,1.51255218755323,-1.44441686018238,-1.56319013841012,-0.751325248323416,-1.6331288232695,-0.643723835202599
0.907061846860428,1.65620177695787,1.86451472009018,-1.7928049992538,-0.755918536478288,0.486215947953451,-0.341987222165249
0.924339215372055,1.18534920167992,0.568232245344227,-1.0099513075993,-0.762106123749395,0.486215947953451,-0.211152809278775
0.941616583883683,0.435664357826354,1.07992269590184,1.42949497849737,-0.765519153493134,0.486215947953451,1.91793665237934
0.95889395239531,-1.7181113016274,1.38693696623641,1.02177699483305,-0.767396113324367,0.486215947953451,0.111463349182285
0.976171320906937,0.609004581542034,1.06286634754992,-0.915942198475824,-0.785646928052285,0.164986482614753,-0.0464923247319018
0.993448689418564,-0.0112844740273104,1.02875365084608,1.01391333597704,-0.790204863263574,0.380372649995759,-0.632549150814788
1.01072605793019,0.108461371953046,0.807021122271113,0.313571586307188,-0.79688582960249,0.273305702995224,-0.468774587192354
1.02800342644182,-0.26407596793879,0.994640954142237,0.233689481685715,-0.797147477070549,0.380372649995759,-0.286133934792661
1.04528079495345,-1.7181113016274,1.69395123657097,1.99669605894994,-0.798509923573149,0.380372649995759,0.778159113955589
1.06255816346507,-1.40314180269079,1.31871157282872,1.70139851520755,-0.8007226973457,0.486215947953451,1.0489287637705
1.0798355319767,1.70507388868706,-1.44441686018238,-2.11642896922094,-0.818090392414205,-0.750443351968518,-0.789639038371001
1.09711290048833,-0.0556857223891721,1.045809999198,0.121086904711098,-0.824039005136554,0.486215947953451,-0.453653527777497
1.11439026899995,-0.0112844740273104,1.09697904425376,0.233689481685715,-0.83565825842486,-0.055528405798491,-0.178655619005034
1.13166763751158,0.212189941899522,0.755852077215352,-0.362703367665,-0.84342858416878,0.380372649995759,0.566343474748801
1.14894500602321,-1.7181113016274,1.55750044975561,1.29145104708344,-0.849799771433193,0.486215947953451,-0.558957310386955
1.16622237453484,1.63056214372571,1.19931713436528,-1.38508701558948,-0.859992277809535,0.273305702995224,-0.336812638583867
1.18349974304646,-1.17966738676396,1.18226078601336,0.686328291291266,-0.863759636608612,0.380372649995759,-1.28507018079707
1.20077711155809,-1.00632716304828,0.68762668380767,0.499240215228178,-0.8710593355119,0.273305702995224,-0.650287703870034
1.21805448006972,0.717573107119252,1.94979646184978,0.649765184833174,-0.883512992065994,0.0553853482219441,0.459106773758749
1.23533184858134,1.42935724569837,1.23342983106912,-1.11653004528161,-0.888325419836937,0.590863250846867,0.842468919243277
1.25260921709297,1.21260850265788,1.65983853986713,1.53077425424783,-0.8922925488747,0.380372649995759,1.25238855789451
1.2698865856046,-1.00632716304828,1.64278219151521,2.06729718786313,-0.893138604998,0.380372649995759,1.37591412315436
1.28716395411623,0.505276011595558,1.43810601129217,1.40081566863297,-0.894505635293177,0.380372649995759,0.778320190487305
1.30444132262785,1.40185666179697,1.57455679810753,0.557313451652863,-0.910867248621438,0.486215947953451,0.877382257492761
1.32171869113948,0.766651132796841,0.772908425567272,0.948048775111935,-0.915312089622068,0.273305702995224,-0.588837007020308
1.33899605965111,0.589337445861255,1.47221870799601,1.10352003505539,-0.955241317547056,-4.20962208596444,0.377763125242074
1.35627342816274,0.897639003721273,-1.44441686018238,-0.622440856881456,-0.95654765035032,-1.50176225519868,1.3401954022463
1.37355079667436,1.32078872012115,1.76217662997865,-1.11653004528161,-0.957596770017754,-0.994172885825094,-0.901989919243043
1.39082816518599,-1.00632716304828,1.36988061788449,1.91157613904773,-0.966231248464144,0.380372649995759,-0.259818056423529
1.40810553369762,1.19454233105339,-1.44441686018238,-1.11653004528161,-0.97361969532003,-0.871506353872962,0.663673969038308
1.42538290220924,-0.26407596793879,0.943471909086476,1.37106732158834,-0.973645683750332,0.273305702995224,0.0599188590331052
1.44266027072087,1.23894357941525,-1.44441686018238,0.294338007011326,-1.00020221551472,0.273305702995224,1.09805710594394
1.4599376392325,-1.7181113016274,-1.44441686018238,1.43417625243083,-1.00932763142427,-0.055528405798491,-1.07234848609938
1.47721500774413,1.40185666179697,1.77923297833057,-0.0100523836599604,-1.0159161967559,0.273305702995224,0.297325532216302
1.49449237625575,-0.102779557037084,1.50633140469985,-0.563291214470784,-1.01985426001457,-0.167786601683423,-0.564816469228131
1.51176974476738,1.38773244785941,-1.44441686018238,1.43417625243083,-1.02673293634512,0.0553853482219441,0.938752416076629
1.52904711327901,0.459568101250635,1.67689488821905,-0.408324636755742,-1.02680925362108,0.273305702995224,-0.510755158270886
1.54632448179063,-0.26407596793879,-1.44441686018238,0.557313451652863,-1.03142507855479,0.273305702995224,0.104516923752025
1.56360185030226,1.48159947276023,-1.44441686018238,-1.56319013841012,-1.03183744955175,-2.90766624457125,-1.30548663119209
1.58087921881389,0.870379702743317,-0.489261352474836,-1.7928049992538,-1.05113287719283,-0.396469523347539,-0.443586244545235
1.59815658732552,0.628186058960186,-1.44441686018238,0.350701765554773,-1.05224374041065,0.164986482614753,-2.17582340118759
1.61543395583714,1.32851824027074,1.74512028162673,0.817828490777512,-1.06527777958249,0.380372649995759,0.379655774489739
1.63271132434877,1.15709843870934,-1.44441686018238,1.08204371918624,-1.07028697392993,-0.750443351968518,0.827448532660743
1.6499886928604,0.974108272689793,1.14814808930952,0.776356569630779,-1.07494677934457,0.164986482614753,-1.51085920913023
1.66726606137203,1.29712769201388,-1.44441686018238,-0.831848184778656,-1.07988240157059,0.164986482614753,-0.5312924160647
1.68454342988365,-0.20650812698356,-1.44441686018238,-1.23956616844297,-1.096318850037,0.273305702995224,2.14551765712785
1.70182079839528,-1.7181113016274,-1.44441686018238,1.07475458251996,-1.10575841196272,0.273305702995224,-0.38948466445506
1.71909816690691,1.38057285463617,1.40399331458833,-1.38508701558948,-1.11547207367577,0.0553853482219441,0.682217904752134
